secid,symbol,exchange,exchangecode,sourceexchange,securitytype
724548795,SBUXID-JUN18-SEP18,EDM,1013635,EDMMIS,690
724548796,SFMID-MAR18-JUN18,EDM,1013640,EDMMIS,690
724548797,SFMID-MAR18-SEP18,EDM,1013641,EDMMIS,690
724548798,SFMID-JUN18-SEP18,EDM,1013642,EDMMIS,690
724548799,SNHCA2N-MAR18-JUN18,EDM,1013647,EDMMIS,690
724548800,SNHCA2N-MAR18-SEP18,EDM,1013648,EDMMIS,690
724548801,REMS-JUN18-SEP18,EDM,1010730,EDMMIS,690
724548802,AMSS-MAR18-JUN18,EDM,1010735,EDMMIS,690
724548803,AMSS-MAR18-SEP18,EDM,1010736,EDMMIS,690
724548804,AMSS-JUN18-SEP18,EDM,1010737,EDMMIS,690
724548805,HARS-MAR18-JUN18,EDM,1010742,EDMMIS,690
724548806,HARS-MAR18-SEP18,EDM,1010743,EDMMIS,690
724548807,HARS-JUN18-SEP18,EDM,1010744,EDMMIS,690
724548808,INLS-MAR18-JUN18,EDM,1010749,EDMMIS,690
724548809,INLS-MAR18-SEP18,EDM,1010750,EDMMIS,690
724548810,INLS-JUN18-SEP18,EDM,1010751,EDMMIS,690
724548811,INPS-MAR18-JUN18,EDM,1010756,EDMMIS,690
724548812,INPS-MAR18-SEP18,EDM,1010757,EDMMIS,690
724548813,INPS-JUN18-SEP18,EDM,1010758,EDMMIS,690
724548814,MNDS-MAR18-JUN18,EDM,1010763,EDMMIS,690
724548815,MNDS-MAR18-SEP18,EDM,1010764,EDMMIS,690
724548816,MNDS-JUN18-SEP18,EDM,1010765,EDMMIS,690
724548817,MNPS-MAR18-JUN18,EDM,1010770,EDMMIS,690
724548818,MNPS-MAR18-SEP18,EDM,1010771,EDMMIS,690
724548819,MNPS-JUN18-SEP18,EDM,1010772,EDMMIS,690
724548820,SLMS-MAR18-JUN18,EDM,1010777,EDMMIS,690
724548821,SLMS-MAR18-SEP18,EDM,1010778,EDMMIS,690
724548822,SLMS-JUN18-SEP18,EDM,1010779,EDMMIS,690
724548823,TBSS-MAR18-JUN18,EDM,1010784,EDMMIS,690
724548824,TBSS-MAR18-SEP18,EDM,1010785,EDMMIS,690
724548825,TBSS-JUN18-SEP18,EDM,1010786,EDMMIS,690
724548826,TRUS-MAR18-JUN18,EDM,1010791,EDMMIS,690
724548827,TRUS-MAR18-SEP18,EDM,1010792,EDMMIS,690
724548828,TRUS-JUN18-SEP18,EDM,1010793,EDMMIS,690
724548829,TFGS-MAR18-JUN18,EDM,1010798,EDMMIS,690
724548830,TFGS-MAR18-SEP18,EDM,1010799,EDMMIS,690
724548831,TFGS-JUN18-SEP18,EDM,1010800,EDMMIS,690
724548832,SNHCA2N-JUN18-SEP18,EDM,1013649,EDMMIS,690
724548833,SHPID-MAR18-JUN18,EDM,1013654,EDMMIS,690
724548834,SHYID-MAR18-JUN18,EDM,1013659,EDMMIS,690
724548835,SHYID-MAR18-SEP18,EDM,1013660,EDMMIS,690
724548836,SHYID-JUN18-SEP18,EDM,1013661,EDMMIS,690
724548837,SIGID-MAR18-JUN18,EDM,1013666,EDMMIS,690
724548838,SIGID-MAR18-SEP18,EDM,1013667,EDMMIS,690
724548839,SIGID-JUN18-SEP18,EDM,1013668,EDMMIS,690
724548840,SKXID-MAR18-JUN18,EDM,1013673,EDMMIS,690
724548841,SKXID-MAR18-SEP18,EDM,1013674,EDMMIS,690
724548842,SKXID-JUN18-SEP18,EDM,1013675,EDMMIS,690
724548843,SANID-MAR18-JUN18,EDM,1013684,EDMMIS,690
724548844,SANID-MAR18-SEP18,EDM,1013685,EDMMIS,690
724548845,SANID-JUN18-SEP18,EDM,1013686,EDMMIS,690
724548846,SNHID-MAR18-JUN18,EDM,1013691,EDMMIS,690
724548847,SNHID-MAR18-SEP18,EDM,1013692,EDMMIS,690
724548848,SNHID-JUN18-SEP18,EDM,1013693,EDMMIS,690
724548849,SNTN-MAR18-JUN18,EDM,1013702,EDMMIS,690
724548850,SNTN-MAR18-SEP18,EDM,1013703,EDMMIS,690
724548851,SNTN-JUN18-SEP18,EDM,1013704,EDMMIS,690
724548852,SPPN-MAR18-JUN18,EDM,1013717,EDMMIS,690
724548853,SPPN-MAR18-SEP18,EDM,1013718,EDMMIS,690
724548854,SPPN-JUN18-SEP18,EDM,1013719,EDMMIS,690
724548855,SQMID-MAR18-JUN18,EDM,1013724,EDMMIS,690
724548856,SQMID-MAR18-SEP18,EDM,1013725,EDMMIS,690
724548857,SQMID-JUN18-SEP18,EDM,1013726,EDMMIS,690
724548858,SREN-MAR18-JUN18,EDM,1013731,EDMMIS,690
724548859,SREN-MAR18-SEP18,EDM,1013732,EDMMIS,690
724548860,SREN-JUN18-SEP18,EDM,1013733,EDMMIS,690
724548861,EXX1ID-MAR18-JUN18,EDM,1013738,EDMMIS,690
724548862,STXDIVN-MAR18-JUN18,EDM,1013743,EDMMIS,690
724548863,STXDIVN-MAR18-SEP18,EDM,1013744,EDMMIS,690
724548864,STXDIVN-JUN18-SEP18,EDM,1013745,EDMMIS,690
724548865,STJID-MAR18-JUN18,EDM,1013750,EDMMIS,690
724548866,STJID-MAR18-SEP18,EDM,1013751,EDMMIS,690
724548867,STJID-JUN18-SEP18,EDM,1013752,EDMMIS,690
724548868,STPN-MAR18-JUN18,EDM,1013757,EDMMIS,690
724548869,STPN-MAR18-SEP18,EDM,1013758,EDMMIS,690
724548870,STPN-JUN18-SEP18,EDM,1013759,EDMMIS,690
724548871,STX40N-MAR18-JUN18,EDM,1013764,EDMMIS,690
724548872,STX40N-MAR18-SEP18,EDM,1013765,EDMMIS,690
724548873,STX40N-JUN18-SEP18,EDM,1013766,EDMMIS,690
724548874,SPGCA1N-MAR18-JUN18,EDM,1013771,EDMMIS,690
724548875,SPGCA1N-MAR18-SEP18,EDM,1013772,EDMMIS,690
724548876,SPGCA1N-JUN18-SEP18,EDM,1013773,EDMMIS,690
724548877,STXFINN-MAR18-JUN18,EDM,1013782,EDMMIS,690
724548878,STXFINN-MAR18-SEP18,EDM,1013783,EDMMIS,690
724548879,STXFINN-JUN18-SEP18,EDM,1013784,EDMMIS,690
724548880,STXINDN-MAR18-JUN18,EDM,1013789,EDMMIS,690
724548881,STXINDN-MAR18-SEP18,EDM,1013790,EDMMIS,690
724548882,STXINDN-JUN18-SEP18,EDM,1013791,EDMMIS,690
724548883,TAPID-MAR18-JUN18,EDM,1013800,EDMMIS,690
724548884,TAPID-MAR18-SEP18,EDM,1013801,EDMMIS,690
724548885,TAPID-JUN18-SEP18,EDM,1013802,EDMMIS,690
724548886,TREN-MAR18-JUN18,EDM,1013831,EDMMIS,690
724548887,TREN-MAR18-SEP18,EDM,1013832,EDMMIS,690
724548888,TREN-JUN18-SEP18,EDM,1013833,EDMMIS,690
724548889,TSHN-MAR18-JUN18,EDM,1013842,EDMMIS,690
724548890,TSHN-MAR18-SEP18,EDM,1013843,EDMMIS,690
724548891,TSHN-JUN18-SEP18,EDM,1013844,EDMMIS,690
724548892,TSLAID-MAR18-JUN18,EDM,1013849,EDMMIS,690
724548893,IPLS-MAR18-JUN18,EDM,1010805,EDMMIS,690
724548894,IPLS-MAR18-SEP18,EDM,1010806,EDMMIS,690
724548895,IPLS-JUN18-SEP18,EDM,1010807,EDMMIS,690
724548896,TKGS-MAR18-JUN18,EDM,1010812,EDMMIS,690
724548897,TKGS-MAR18-SEP18,EDM,1010813,EDMMIS,690
724548898,TKGS-JUN18-SEP18,EDM,1010814,EDMMIS,690
724548899,RMHS-MAR18-JUN18,EDM,1010819,EDMMIS,690
724548900,RMHS-MAR18-SEP18,EDM,1010820,EDMMIS,690
724548901,RMHS-JUN18-SEP18,EDM,1010821,EDMMIS,690
724548902,AVIS-MAR18-JUN18,EDM,1010826,EDMMIS,690
724548903,AVIS-MAR18-SEP18,EDM,1010827,EDMMIS,690
724548904,AVIS-JUN18-SEP18,EDM,1010828,EDMMIS,690
724548905,LHCS-MAR18-JUN18,EDM,1010833,EDMMIS,690
724548906,LHCS-MAR18-SEP18,EDM,1010834,EDMMIS,690
724548907,LHCS-JUN18-SEP18,EDM,1010835,EDMMIS,690
724548908,NTCS-MAR18-JUN18,EDM,1010840,EDMMIS,690
724548909,NTCS-MAR18-SEP18,EDM,1010841,EDMMIS,690
724548910,NTCS-JUN18-SEP18,EDM,1010842,EDMMIS,690
724548911,SPPS-MAR18-JUN18,EDM,1010847,EDMMIS,690
724548912,SPPS-MAR18-SEP18,EDM,1010848,EDMMIS,690
724548913,SPPS-JUN18-SEP18,EDM,1010849,EDMMIS,690
724548914,PIKS-MAR18-JUN18,EDM,1010854,EDMMIS,690
724548915,PIKS-MAR18-SEP18,EDM,1010855,EDMMIS,690
724548916,PIKS-JUN18-SEP18,EDM,1010856,EDMMIS,690
724548917,SAPS-MAR18-JUN18,EDM,1010861,EDMMIS,690
724548918,SAPS-MAR18-SEP18,EDM,1010862,EDMMIS,690
724548919,SAPS-JUN18-SEP18,EDM,1010863,EDMMIS,690
724548920,DSYS-MAR18-JUN18,EDM,1010868,EDMMIS,690
724548921,DSYS-MAR18-SEP18,EDM,1010869,EDMMIS,690
724548922,DSYS-JUN18-SEP18,EDM,1010870,EDMMIS,690
724548923,RDFS-MAR18-JUN18,EDM,1010875,EDMMIS,690
724548924,TSLAID-MAR18-SEP18,EDM,1013850,EDMMIS,690
724548925,TSLAID-JUN18-SEP18,EDM,1013851,EDMMIS,690
724548926,USBID-MAR18-JUN18,EDM,1013868,EDMMIS,690
724548927,USBID-MAR18-SEP18,EDM,1013869,EDMMIS,690
724548928,USBID-JUN18-SEP18,EDM,1013870,EDMMIS,690
724548929,UVXYID-MAR18-JUN18,EDM,1013879,EDMMIS,690
724548930,UVXYID-MAR18-SEP18,EDM,1013880,EDMMIS,690
724548931,UVXYID-JUN18-SEP18,EDM,1013881,EDMMIS,690
724548932,VISID-MAR18-JUN18,EDM,1013886,EDMMIS,690
724548933,VISID-MAR18-SEP18,EDM,1013887,EDMMIS,690
724548934,VISID-JUN18-SEP18,EDM,1013888,EDMMIS,690
724548935,VKEN-MAR18-JUN18,EDM,1013897,EDMMIS,690
724548936,VKEN-MAR18-SEP18,EDM,1013898,EDMMIS,690
724548937,VKEN-JUN18-SEP18,EDM,1013899,EDMMIS,690
724548938,VODID-MAR18-JUN18,EDM,1013904,EDMMIS,690
724548939,WBCID-MAR18-JUN18,EDM,1013917,EDMMIS,690
724548940,WBCID-MAR18-SEP18,EDM,1013918,EDMMIS,690
724548941,WBCID-JUN18-SEP18,EDM,1013919,EDMMIS,690
724548942,WTBID-MAR18-JUN18,EDM,1013932,EDMMIS,690
724548943,WTBID-MAR18-SEP18,EDM,1013933,EDMMIS,690
724548944,WTBID-JUN18-SEP18,EDM,1013934,EDMMIS,690
724548945,DANOID-MAR18-JUN18,EDM,1013939,EDMMIS,690
724548946,DANOID-MAR18-SEP18,EDM,1013940,EDMMIS,690
724548947,DANOID-JUN18-SEP18,EDM,1013941,EDMMIS,690
724548948,XMEID-MAR18-JUN18,EDM,1013958,EDMMIS,690
724548949,XMEID-MAR18-SEP18,EDM,1013959,EDMMIS,690
724548950,XMEID-JUN18-SEP18,EDM,1013960,EDMMIS,690
724548951,ZEDN-MAR18-JUN18,EDM,1013969,EDMMIS,690
724548952,ZEDN-MAR18-SEP18,EDM,1013970,EDMMIS,690
724548953,ZEDN-JUN18-SEP18,EDM,1013971,EDMMIS,690
724548954,RDFS-MAR18-SEP18,EDM,1010876,EDMMIS,690
724548955,RDFS-JUN18-SEP18,EDM,1010877,EDMMIS,690
724548956,PPCS-MAR18-JUN18,EDM,1010882,EDMMIS,690
724548957,PPCS-MAR18-SEP18,EDM,1010883,EDMMIS,690
724548958,PPCS-JUN18-SEP18,EDM,1010884,EDMMIS,690
724548959,BGAS-MAR18-JUN18,EDM,1010889,EDMMIS,690
724548960,BGAS-MAR18-SEP18,EDM,1010890,EDMMIS,690
724548961,BGAS-JUN18-SEP18,EDM,1010891,EDMMIS,690
724548962,LEWS-MAR18-JUN18,EDM,1010896,EDMMIS,690
724548963,LEWS-MAR18-SEP18,EDM,1010897,EDMMIS,690
724548964,LEWS-JUN18-SEP18,EDM,1010898,EDMMIS,690
724548965,ITUS-MAR18-JUN18,EDM,1010903,EDMMIS,690
724548966,ITUS-MAR18-SEP18,EDM,1010904,EDMMIS,690
724548967,ITUS-JUN18-SEP18,EDM,1010905,EDMMIS,690
724548968,GLNS-MAR18-JUN18,EDM,1010910,EDMMIS,690
724548969,GLNS-MAR18-SEP18,EDM,1010911,EDMMIS,690
724548970,GLNS-JUN18-SEP18,EDM,1010912,EDMMIS,690
724548971,REIS-MAR18-JUN18,EDM,1010917,EDMMIS,690
724548972,REIS-MAR18-SEP18,EDM,1010918,EDMMIS,690
724548973,REIS-JUN18-SEP18,EDM,1010919,EDMMIS,690
724548974,BATS-MAR18-JUN18,EDM,1010924,EDMMIS,690
724548975,BATS-MAR18-SEP18,EDM,1010925,EDMMIS,690
724548976,BATS-JUN18-SEP18,EDM,1010926,EDMMIS,690
724548977,MRPS-MAR18-JUN18,EDM,1010931,EDMMIS,690
724548978,MRPS-MAR18-SEP18,EDM,1010932,EDMMIS,690
724548979,MRPS-JUN18-SEP18,EDM,1010933,EDMMIS,690
724548980,MEIS-MAR18-JUN18,EDM,1010938,EDMMIS,690
724548981,MEIS-MAR18-SEP18,EDM,1010939,EDMMIS,690
724548982,MEIS-JUN18-SEP18,EDM,1010940,EDMMIS,690
724548983,FFBS-MAR18-JUN18,EDM,1010945,EDMMIS,690
724548984,FFBS-MAR18-SEP18,EDM,1010946,EDMMIS,690
724548985,ZBHID-MAR18-JUN18,EDM,1013976,EDMMIS,690
724548986,ZBHID-MAR18-SEP18,EDM,1013977,EDMMIS,690
724548987,ZBHID-JUN18-SEP18,EDM,1013978,EDMMIS,690
724548988,UHRIG-MAR18-JUN18,EDM,1013983,EDMMIS,690
724548989,SYGJPN-MAR18-JUN18,EDM,1013992,EDMMIS,690
724548990,SYGUKN-MAR18-JUN18,EDM,1013997,EDMMIS,690
724548991,SYGUSN-MAR18-JUN18,EDM,1014002,EDMMIS,690
724548992,GFIQ-MAR18-JUN18,EDM,1014007,EDMMIS,690
724548993,MPTQ-MAR18-JUN18,EDM,1014014,EDMMIS,690
724548994,SYGWDQ-MAR18-JUN18,EDM,1014019,EDMMIS,690
724548995,SYGWDN-MAR18-JUN18,EDM,1014024,EDMMIS,690
724548996,AEGQ-MAR18-JUN18,EDM,1014029,EDMMIS,690
724548997,DSYCA1N-MAR18-JUN18,EDM,1014306,EDMMIS,690
724548998,COHCA1N-MAR18-JUN18,EDM,1014311,EDMMIS,690
724548999,WHLCA1N-MAR18-JUN18,EDM,1014316,EDMMIS,690
724549000,NPNM-MAR18-JUN18,EDM,1014325,EDMMIS,690
724549001,NPNM-MAR18-SEP18,EDM,1014326,EDMMIS,690
724549002,NPNM-JUN18-SEP18,EDM,1014327,EDMMIS,690
724549003,ACLQ-DEC17-MAR18,EDM,1014331,EDMMIS,690
724549004,ACLQ-DEC17-JUN18,EDM,1014332,EDMMIS,690
724549005,ADHQ-DEC17-MAR18,EDM,1014334,EDMMIS,690
724549006,ADHQ-DEC17-JUN18,EDM,1014335,EDMMIS,690
724549007,ADHN-DEC17-MAR18,EDM,1014337,EDMMIS,690
724549008,ADHN-DEC17-JUN18,EDM,1014338,EDMMIS,690
724549009,ACLN-DEC17-MAR18,EDM,1014340,EDMMIS,690
724549010,AEGN-DEC17-MAR18,EDM,1014342,EDMMIS,690
724549011,AFEQ-DEC17-MAR18,EDM,1014344,EDMMIS,690
724549012,AFEQ-DEC17-JUN18,EDM,1014345,EDMMIS,690
724549013,AFEN-DEC17-MAR18,EDM,1014347,EDMMIS,690
724549014,AFEN-DEC17-JUN18,EDM,1014348,EDMMIS,690
724549015,FFBS-JUN18-SEP18,EDM,1010947,EDMMIS,690
724549016,FFAS-MAR18-JUN18,EDM,1010952,EDMMIS,690
724549017,FFAS-MAR18-SEP18,EDM,1010953,EDMMIS,690
724549018,FFAS-JUN18-SEP18,EDM,1010954,EDMMIS,690
724549019,RMIS-MAR18-JUN18,EDM,1010959,EDMMIS,690
724549020,RMIS-MAR18-SEP18,EDM,1010960,EDMMIS,690
724549021,RMIS-JUN18-SEP18,EDM,1010961,EDMMIS,690
724549022,SNTS-MAR18-JUN18,EDM,1010966,EDMMIS,690
724549023,SNTS-MAR18-SEP18,EDM,1010967,EDMMIS,690
724549024,SNTS-JUN18-SEP18,EDM,1010968,EDMMIS,690
724549025,LBHS-MAR18-JUN18,EDM,1010973,EDMMIS,690
724549026,LBHS-MAR18-SEP18,EDM,1010974,EDMMIS,690
724549027,LBHS-JUN18-SEP18,EDM,1010975,EDMMIS,690
724549028,BLUS-MAR18-JUN18,EDM,1010980,EDMMIS,690
724549029,BLUS-MAR18-SEP18,EDM,1010981,EDMMIS,690
724549030,BLUS-JUN18-SEP18,EDM,1010982,EDMMIS,690
724549031,ACLN-MAR18-JUN18,EDM,1010987,EDMMIS,690
724549032,AMSN-MAR18-JUN18,EDM,1010992,EDMMIS,690
724549033,ANGN-MAR18-JUN18,EDM,1010997,EDMMIS,690
724549034,ARIN-MAR18-JUN18,EDM,1011002,EDMMIS,690
724549035,EXXN-MAR18-JUN18,EDM,1011007,EDMMIS,690
724549036,GFIN-MAR18-JUN18,EDM,1011012,EDMMIS,690
724549037,HARN-MAR18-JUN18,EDM,1011017,EDMMIS,690
724549038,INLN-MAR18-JUN18,EDM,1011022,EDMMIS,690
724549039,INPN-MAR18-JUN18,EDM,1011027,EDMMIS,690
724549040,KION-MAR18-JUN18,EDM,1011032,EDMMIS,690
724549041,MNDN-MAR18-JUN18,EDM,1011037,EDMMIS,690
724549042,MNPN-MAR18-JUN18,EDM,1011042,EDMMIS,690
724549043,PIKN-MAR18-JUN18,EDM,1011047,EDMMIS,690
724549044,PPCN-MAR18-JUN18,EDM,1011052,EDMMIS,690
724549045,REIN-MAR18-JUN18,EDM,1011057,EDMMIS,690
724549046,AGLQ-DEC17-MAR18,EDM,1014350,EDMMIS,690
724549047,AGLQ-DEC17-JUN18,EDM,1014351,EDMMIS,690
724549048,AGLN-DEC17-MAR18,EDM,1014353,EDMMIS,690
724549049,ALSI-DEC17-MAR18,EDM,1014355,EDMMIS,690
724549050,ALSI-DEC17-JUN18,EDM,1014356,EDMMIS,690
724549051,DTOP-DEC17-MAR18,EDM,1014358,EDMMIS,690
724549052,DTOP-DEC17-JUN18,EDM,1014359,EDMMIS,690
724549053,VODIG-DEC17-MAR18,EDM,1014363,EDMMIS,690
724549054,VODID-DEC17-MAR18,EDM,1014365,EDMMIS,690
724549055,AAPLID-DEC17-MAR18,EDM,1014370,EDMMIS,690
724549056,BACID-DEC17-MAR18,EDM,1014373,EDMMIS,690
724549057,DCAP-DEC17-MAR18,EDM,1014375,EDMMIS,690
724549058,DCAP-DEC17-JUN18,EDM,1014376,EDMMIS,690
724549059,BTIM-MAR18-JUN18,EDM,1014389,EDMMIS,690
724549060,BSK028DEC17MAR18001014429,EDM,1014429,EDMMIS,690
724549061,BSK029DEC17MAR18001014462,EDM,1014462,EDMMIS,690
724549062,BSK029DEC17MAR18001014468,EDM,1014468,EDMMIS,690
724549063,CLSM-MAR18-JUN18,EDM,1014510,EDMMIS,690
724549064,WHLM-MAR18-JUN18,EDM,1017187,EDMMIS,690
724549065,WHLCA1S-MAR18-JUN18,EDM,1017195,EDMMIS,690
724549066,WHLCA1S-MAR18-SEP18,EDM,1017196,EDMMIS,690
724549067,WHLCA1S-JUN18-SEP18,EDM,1017197,EDMMIS,690
724549068,RMHN-MAR18-JUN18,EDM,1011062,EDMMIS,690
724549069,REMN-MAR18-JUN18,EDM,1011067,EDMMIS,690
724549070,SLMN-MAR18-JUN18,EDM,1011072,EDMMIS,690
724549071,TBSN-MAR18-JUN18,EDM,1011077,EDMMIS,690
724549072,TKGN-MAR18-JUN18,EDM,1011082,EDMMIS,690
724549073,AEGN-MAR18-JUN18,EDM,1011087,EDMMIS,690
724549074,AIPN-MAR18-JUN18,EDM,1011092,EDMMIS,690
724549075,ARLN-MAR18-JUN18,EDM,1011097,EDMMIS,690
724549076,AVIN-MAR18-JUN18,EDM,1011102,EDMMIS,690
724549077,BAWN-MAR18-JUN18,EDM,1011107,EDMMIS,690
724549078,DSYN-MAR18-JUN18,EDM,1011112,EDMMIS,690
724549079,DTCN-MAR18-JUN18,EDM,1011117,EDMMIS,690
724549080,GLDN-MAR18-JUN18,EDM,1011122,EDMMIS,690
724549081,GNDN-MAR18-JUN18,EDM,1011127,EDMMIS,690
724549082,GRFN-MAR18-JUN18,EDM,1011132,EDMMIS,690
724549083,IPLN-MAR18-JUN18,EDM,1011137,EDMMIS,690
724549084,JSEN-MAR18-JUN18,EDM,1011142,EDMMIS,690
724549085,MSMN-MAR18-JUN18,EDM,1011147,EDMMIS,690
724549086,MURN-MAR18-JUN18,EDM,1011152,EDMMIS,690
724549087,NPKN-MAR18-JUN18,EDM,1011157,EDMMIS,690
724549088,NHMN-MAR18-JUN18,EDM,1011162,EDMMIS,690
724549089,NTCN-MAR18-JUN18,EDM,1011167,EDMMIS,690
724549090,RDFN-MAR18-JUN18,EDM,1011172,EDMMIS,690
724549091,SACN-MAR18-JUN18,EDM,1011177,EDMMIS,690
724549092,APNDEL150318700000212C,EDM,700000212,EDMD01,692
724549093,DTOPDEL211217700000211C,EDM,700000211,EDMD01,692
724549094,GRTDEL210618700000165C,EDM,700000165,EDMD01,692
724549095,IMPDEL150318700000168C,EDM,700000168,EDMD01,692
724549096,IMPDEL211217700000139C,EDM,700000139,EDMD01,692
724549097,KIODEL200918700000189C,EDM,700000189,EDMD01,692
724549098,LBHDEL211217700000101C,EDM,700000101,EDMD01,692
724549099,ROCDEL210618700000127C,EDM,700000127,EDMD01,692
724549100,WHLDEL211217700000121C,EDM,700000121,EDMD01,692
724549101,FINIDEL150318700000244C,EDM,700000244,EDMD01,692
724549102,APNDEL150318700000195P,EDM,700000195,EDMD01,692
724549103,APNDEL150318700000209P,EDM,700000209,EDMD01,692
724549104,GRTDEL210618700000166P,EDM,700000166,EDMD01,692
724549105,IMPDEL150318700000173P,EDM,700000173,EDMD01,692
724549106,IMPDEL210618700000197P,EDM,700000197,EDMD01,692
724549107,IMPDEL211217700000163P,EDM,700000163,EDMD01,692
724549108,ROCDEL200918700000128P,EDM,700000128,EDMD01,692
724549109,WHLDEL211217700000122P,EDM,700000122,EDMD01,692
724549110,FINIDEL150318700000242P,EDM,700000242,EDMD01,692
921746880,USDZAR,IRD,1000444,FXMMIS,2400
921748364,EURUSD,IRD,1000446,FXMMIS,2400
921748365,RAIN,IRD,1000471,FXMMIS,2400
921748366,EURZAR,IRD,1000476,FXMMIS,2400
921748367,JPYZAR,IRD,1000477,FXMMIS,2400
921748368,GBPZAR,IRD,1000478,FXMMIS,2400
921748369,AUDZAR,IRD,1000479,FXMMIS,2400
921748370,CNYZAR,IRD,1000480,FXMMIS,2400
921748371,CHFZAR,IRD,1000481,FXMMIS,2400
921748372,HKDZAR,IRD,1000483,FXMMIS,2400
921748373,EURZAR-MAR18,IRD,1009724,FXMF01,604
921748374,EURZAR-JUN18,IRD,1009725,FXMF01,604
921748375,EURZAR-SEP18,IRD,1009726,FXMF01,604
921748376,EURZAR-DEC18,IRD,1009727,FXMF01,604
921748377,AUDZAR-MAR18,IRD,1009734,FXMF01,604
921748378,AUDZAR-JUN18,IRD,1009735,FXMF01,604
921748379,AUDZAR-SEP18,IRD,1009736,FXMF01,604
921748380,AUDZAR-DEC18,IRD,1009737,FXMF01,604
921748381,CHFZAR-MAR18,IRD,1009744,FXMF01,604
921748382,CHFZAR-JUN18,IRD,1009745,FXMF01,604
921748383,CHFZAR-SEP18,IRD,1009746,FXMF01,604
921748384,CHFZAR-DEC18,IRD,1009747,FXMF01,604
921748385,CNYZAR-MAR18,IRD,1009754,FXMF01,604
921748386,CNYZAR-JUN18,IRD,1009755,FXMF01,604
921748387,CNYZAR-SEP18,IRD,1009756,FXMF01,604
921748388,CNYZAR-DEC18,IRD,1009757,FXMF01,604
921748389,GBPZAR-MAR18,IRD,1009764,FXMF01,604
921748390,GBPZAR-JUN18,IRD,1009765,FXMF01,604
921748391,GBPZAR-SEP18,IRD,1009766,FXMF01,604
921748392,GBPZAR-DEC18,IRD,1009767,FXMF01,604
921748393,HKDZAR-MAR18,IRD,1009774,FXMF01,604
921748394,HKDZAR-JUN18,IRD,1009775,FXMF01,604
921748395,HKDZAR-SEP18,IRD,1009776,FXMF01,604
921748396,HKDZAR-DEC18,IRD,1009777,FXMF01,604
921748397,EURUSD-MAR18,IRD,1009784,FXMF01,604
921748398,EURUSD-JUN18,IRD,1009785,FXMF01,604
921748399,EURUSD-SEP18,IRD,1009786,FXMF01,604
921748400,EURUSD-DEC18,IRD,1009787,FXMF01,604
921748401,USDZARMX-MAR18,IRD,1009794,FXMF01,604
921748402,AUDZAR-MAR18,IRD,1001317,FXMF01,604
921748403,USDZARMX-JUN18,IRD,1009795,FXMF01,604
921748404,USDZARMX-SEP18,IRD,1009796,FXMF01,604
921748405,USDZARMX-DEC18,IRD,1009797,FXMF01,604
921748406,USDZARMX-MAR19,IRD,1009798,FXMF01,604
921748407,USDZARMX-JUN19,IRD,1009799,FXMF01,604
921748408,USDZARMX-SEP19,IRD,1009800,FXMF01,604
921748409,USDZAR-MAR18,IRD,1009808,FXMF01,604
921748410,USDZAR-JUN18,IRD,1009809,FXMF01,604
921748411,USDZAR-SEP18,IRD,1009810,FXMF01,604
921748412,USDZAR-DEC18,IRD,1009811,FXMF01,604
921748413,USDZAR-MAR19,IRD,1009812,FXMF01,604
921748414,USDZAR-JUN19,IRD,1009813,FXMF01,604
921748415,USDZAR-SEP19,IRD,1009814,FXMF01,604
921748416,ZARJPY-MAR18,IRD,1009821,FXMF02,604
921748417,USDEUR-SEP19,IRD,1001399,FXMF01,616159804
921748418,ZARJPY-JUN18,IRD,1009822,FXMF02,604
921748419,ZARJPY-SEP18,IRD,1009823,FXMF02,604
921748420,ZARJPY-DEC18,IRD,1009824,FXMF02,604
921748421,RAIN-MAR18,IRD,1009118,FXMF01,604
921748422,RAIN-JUN18,IRD,1009119,FXMF01,604
921748423,RAIN-SEP18,IRD,1009120,FXMF01,604
921748424,RAIN-DEC18,IRD,1009121,FXMF01,604
921748425,USDZAR-DEC17,IRD,1014397,FXMF01,604
921748426,GBPZAR-DEC17,IRD,1014402,FXMF01,604
921748427,EURZAR-DEC17,IRD,1014406,FXMF01,604
921748428,AUDZAR-DEC17,IRD,1014410,FXMF01,604
921748429,ZARJPY-DEC17,IRD,1014441,FXMF02,604
921748430,CHFZAR-DEC17,IRD,1014446,FXMF01,604
921748431,RAIN-DEC17,IRD,1014450,FXMF01,604
921748432,USDZARMX-DEC17,IRD,1014454,FXMF01,604
921748433,CNYZAR-DEC17,IRD,1014474,FXMF01,604
921748434,EURUSD-DEC17,IRD,1014479,FXMF01,604
921748435,HKDZAR-DEC17,IRD,1014483,FXMF01,604
921748436,EURZARANY281117001014495,IRD,1014495,FXMF01,604
921748437,AUDZARANY271217001014512,IRD,1014512,FXMF01,604
921748438,USDZARSTR121217001015016,IRD,1015016,FXMMIS,600
921748439,HKDZAR-SEP18,IRD,1001600,FXMF01,604
921748440,USDZAROPT190318001014514P,IRD,1014514,FXMP01,524
921748441,USDZAROPT190318001014515C,IRD,1014515,FXMP01,523
921748442,USDZAROPT190318001014516P,IRD,1014516,FXMP01,524
921748443,USDZAROPT190318001014517C,IRD,1014517,FXMP01,523
921748444,USDZAROPT190318001014518P,IRD,1014518,FXMP01,524
921748445,USDZAROPT190318001014519C,IRD,1014519,FXMP01,523
